player_name,position,team,blended_ppg,shrunk_ppg,total_games
Anthony Belton,OT,GB,0.0,0.025091805875576037,2
Jason Peters,OT,SEA,0.0,0.025091805875576037,2
Ozzy Trapilo,OT,CHI,0.0,0.025091805875576037,2
Devin Cochran,OT,CIN,0.0,0.025091805875576037,2
Malcolm Rodriguez,LB,DET,0.029090909090909098,0.023548980337075153,25
Dwight McGlothern,CB,MIN,0.0,0.02234857535932805,3
Jordan Clark,CB,NYJ,0.0,0.02234857535932805,3
Gregory Junior,CB,JAX,0.0,0.02234857535932805,3
Eric Rowe,CB,PIT,0.0,0.02234857535932805,3
Divaad Wilson,CB,NYG,0.0,0.02234857535932805,3
Jaylin Smith,CB,HOU,0.0,0.02234857535932805,3
Germain Ifedi,OT,CLE,0.0,0.022303827444956476,3
Chukwuebuka Godrick,OT,KC,0.0,0.022303827444956476,3
Jake Curhan,OT,CHI,0.0,0.022303827444956476,3
Alex Palczewski,OT,DEN,0.0,0.022303827444956476,3
Joe Noteboom,OT,BAL,0.0,0.022303827444956476,3
Jaelyn Duncan,OT,TEN,0.0,0.022303827444956476,3
Conor McDermott,OT,NE,0.0,0.022303827444956476,3
Sataoa Laumea,OT,SEA,0.0,0.022303827444956476,3
Michael Dunn,OT,CLE,0.0,0.022303827444956476,3
Jalen Sundell,OT,SEA,0.0,0.022303827444956476,3
Matt Peart,OT,DEN,0.0,0.022303827444956476,3
Leroy Watson IV,OT,TEN,0.0,0.022303827444956476,3
George Fant,OT,HOU,0.0,0.022303827444956476,3
AJ Cole,P,LV,0.024,0.02160430817569943,51
Jalen Reeves-Maybin,LB,CHI,0.027025641025641027,0.021528807129874,23
Dane Belton,SAF,NYG,0.023076923076923078,0.020436974562722997,43
Greedy Vance,CB,LV,0.0,0.020113717823395244,4
Deantre Prince,CB,JAX,0.0,0.020113717823395244,4
Joejuan Williams,CB,CHI,0.0,0.020113717823395244,4
Logan Ryan,CB,SF,0.0,0.020113717823395244,4
Sam Webb,CB,CLE,0.0,0.020113717823395244,4
Dorian Strong,CB,BUF,0.0,0.020113717823395244,4
Cory Trice Jr.,CB,PIT,0.0,0.020113717823395244,4
Tariq Castro-Fields,CB,WAS,0.0,0.020113717823395244,4
Bobby McCain,CB,MIN,0.0,0.020113717823395244,4
Kamal Hadden,CB,GB,0.0,0.020113717823395244,4
Parry Nickerson,CB,PHI,0.0,0.020113717823395244,4
Yosh Nijman,OT,CAR,0.0,0.020073444700460828,4
Max Mitchell,OT,NYJ,0.0,0.020073444700460828,4
Josh Jones,OT,BAL,0.0,0.020073444700460828,4
Blake Freeland,OT,IND,0.0,0.020073444700460828,4
Bobby Hart,OT,LAC,0.0,0.020073444700460828,4
Jordan Morgan,OT,GB,0.0,0.020073444700460828,4
Brady Christensen,OT,CAR,0.0,0.020073444700460828,4
Daniel Brunskill,OT,TEN,0.0,0.020073444700460828,4
Asim Richards,OT,NO,0.0,0.020073444700460828,4
Nathan Thomas,OT,DAL,0.0,0.020073444700460828,4
Josh Fryar,OT,ARI,0.0,0.020073444700460828,4
Andre Dillard,OT,TEN,0.0,0.020073444700460828,4
Rigoberto Sanchez,P,IND,0.021333333333333333,0.01914143453360365,49
Tyler Hall,CB,LV,0.0,0.018285198021268403,5
Kelvin Joseph,CB,IND,0.0,0.018285198021268403,5
Kevon Seymour,CB,WAS,0.0,0.018285198021268403,5
Korie Black,CB,NYG,0.0,0.018285198021268403,5
Tyrek Funderburk,CB,TB,0.0,0.018285198021268403,5
Keith Taylor,CB,ATL,0.0,0.018285198021268403,5
Ennis Rakestraw Jr.,CB,DET,0.0,0.018285198021268403,5
Justin Skule,OT,MIN,0.0,0.018248586091328026,5
Austin Deculus,OT,LAC,0.0,0.018248586091328026,5
Charlie Heck,OT,TB,0.0,0.018248586091328026,5
Matt Pryor,OT,CHI,0.0,0.018248586091328026,5
Olisaemeka Udoh,OT,TEN,0.0,0.018248586091328026,5
Carter Warren,OT,NYJ,0.0,0.018248586091328026,5
TJ Bass,OT,DAL,0.0,0.018248586091328026,5
Blake Fisher,OT,HOU,0.0,0.018248586091328026,5
Cornelius Lucas,OT,CLE,0.0,0.018248586091328026,5
Geron Christian,OT,CLE,0.0,0.018248586091328026,5
Andre James,OT,LV,0.0,0.018248586091328026,5
Josh Simmons,OT,KC,0.0,0.018248586091328026,5
Micah Robinson,CB,TEN,0.0,0.016761431519496037,6
Isaiah Bolden,CB,NE,0.0,0.016761431519496037,6
Billy Bowman Jr.,CB,ATL,0.0,0.016761431519496037,6
Cobee Bryant,CB,ATL,0.0,0.016761431519496037,6
Terron Armstead,OT,MIA,0.0,0.016727870583717358,6
Rob Havenstein,OT,LA,0.0,0.016727870583717358,6
KT Leveston,OT,CLE,0.0,0.016727870583717358,6
Trent Brown,OT,HOU,0.0,0.016727870583717358,6
David Edwards,OT,BUF,0.0,0.016727870583717358,6
Aireontae Ersery,OT,HOU,0.0,0.016727870583717358,6
Kaleb McGary,OT,ATL,0.0,0.016727870583717358,6
Will Campbell,OT,NE,0.0,0.016727870583717358,6
Kelvin Banks Jr.,OT,NO,0.0,0.016727870583717358,6
Tyron Smith,OT,NYJ,0.0,0.016727870583717358,6
Jack Conklin,OT,CLE,0.0,0.016727870583717358,6
Brandon Aubrey,K,DAL,0.017647058823529415,0.015822644847412654,51
Greg Stroman,CB,NYG,0.0,0.015472090633380958,7
Cam Smith,CB,MIA,0.0,0.015472090633380958,7
Shavon Revel Jr.,CB,DAL,0.0,0.015472090633380958,7
Anthony Kendall,CB,TEN,0.0,0.015472090633380958,7
Christian Braswell,CB,JAX,0.0,0.015472090633380958,7
Duke Shelley,CB,NYG,0.0,0.015472090633380958,7
Corey Thornton,CB,CAR,0.0,0.015472090633380958,7
NaJee Thompson,CB,MIN,0.0,0.015472090633380958,7
Andrew Thomas,OT,NYG,0.0,0.015441111308046793,7
Robert Hunt,OT,CAR,0.0,0.015441111308046793,7
Fred Johnson,OT,PHI,0.0,0.015441111308046793,7
Josh Conerly Jr.,OT,WAS,0.0,0.015441111308046793,7
Evan Neal,OT,NYG,0.0,0.015441111308046793,7
Charles Leno Jr.,OT,WAS,0.0,0.015441111308046793,7
Armand Membou,OT,NYJ,0.0,0.015441111308046793,7
Kingsley Suamataia,OT,KC,0.0,0.015441111308046793,7
Joe Alt,OT,LAC,0.0,0.015441111308046793,7
Alec Anderson,OT,BUF,0.0,0.015441111308046793,7
Maxwell Hairston,CB,BUF,0.0,0.014366941302425173,8
Dicaprio Bootle,CB,LAC,0.0,0.014366941302425173,8
Bradley Roby,CB,PHI,0.0,0.014366941302425173,8
Marcellas Dial Jr.,CB,NE,0.0,0.014366941302425173,8
Caleb Farley,CB,CAR,0.0,0.014366941302425173,8
Artie Burns,CB,SEA,0.0,0.014366941302425173,8
Christian Holmes,CB,WAS,0.0,0.014366941302425173,8
Amani Oruwariye,CB,BAL,0.0,0.014366941302425173,8
Keyon Martin,CB,BAL,0.0,0.014366941302425173,8
Shemar Jean-Charles,CB,NO,0.0,0.014366941302425173,8
Azareye'h Thomas,CB,NYJ,0.0,0.014366941302425173,8
Chuma Edoga,OT,JAX,0.0,0.01433817478604345,8
Tytus Howard,OT,HOU,0.0,0.01433817478604345,8
Jonah Williams,OT,ARI,0.0,0.01433817478604345,8
Roger Rosengarten,OT,BAL,0.0,0.01433817478604345,8
Patrick Paul,OT,MIA,0.0,0.01433817478604345,8
Olumuyiwa Fashanu,OT,NYJ,0.0,0.01433817478604345,8
Taylor Moton,OT,CAR,0.0,0.01433817478604345,8
Abraham Lucas,OT,SEA,0.0,0.01433817478604345,8
Jedrick Wills,OT,CLE,0.0,0.01433817478604345,8
Kolton Miller,OT,LV,0.0,0.01433817478604345,8
Nicholas Petit-Frere,OT,TEN,0.0,0.01433817478604345,8
Stone Forsythe,OT,LV,0.0,0.01433817478604345,8
Blake Gillikin,P,ARI,0.016666666666666666,0.014095710167079653,30
Jarrick Bernard-Converse,CB,NYG,0.0,0.01340914521559683,9
Benjamin Morrison,CB,TB,0.0,0.01340914521559683,9
Jordan Hancock,CB,BUF,0.0,0.01340914521559683,9
Darren Hall,CB,ARI,0.0,0.01340914521559683,9
Jason Marshall Jr.,CB,MIA,0.0,0.01340914521559683,9
Dallis Flowers,CB,CHI,0.0,0.01340914521559683,9
Ameer Speed,CB,HOU,0.0,0.01340914521559683,9
Tre Tomlinson,CB,LA,0.0,0.01340914521559683,9
Nic Jones,CB,NYG,0.0,0.01340914521559683,9
Amarius Mims,OT,CIN,0.0,0.013382296466973887,9
DJ Glaze,OT,LV,0.0,0.013382296466973887,9
James Hudson,OT,NYG,0.0,0.013382296466973887,9
Demontrey Jacobs,OT,NE,0.0,0.013382296466973887,9
D.J. Humphries,OT,LA,0.0,0.013382296466973887,9
Jack Fox,P,DET,0.014571428571428572,0.013062315261736046,47
Justin Bethel,CB,MIA,0.0,0.012571073639622028,10
Marcus Peters,CB,LV,0.0,0.012571073639622028,10
Kevin King,CB,ATL,0.0,0.012571073639622028,10
Trey Amos,CB,WAS,0.0,0.012571073639622028,10
Peter Skoronski,OT,TEN,0.0,0.012545902937788019,10
Colton McKivitz,OT,SF,0.0,0.012545902937788019,10
Dan Moore Jr.,OT,TEN,0.0,0.012545902937788019,10
Cole Strange,G,MIA,0.015000000000000003,0.012081668331668332,8
Darien Porter,CB,LV,0.0,0.011831598719644261,11
Eric Garror,CB,TEN,0.0,0.011831598719644261,11
Charles Woods,CB,NE,0.0,0.011831598719644261,11
Storm Duck,CB,MIA,0.0,0.011831598719644261,11
Will Johnson,CB,ARI,0.0,0.011831598719644261,11
Kris Boyd,CB,HOU,0.0,0.011831598719644261,11
Shaun Wade,CB,NE,0.0,0.011831598719644261,11
Andrew Booth,CB,DAL,0.0,0.011831598719644261,11
Marcus Harris,CB,TEN,0.0,0.011831598719644261,11
Tre Hawkins III,CB,NYG,0.0,0.011831598719644261,11
Liam Eichenberg,OT,MIA,0.0,0.0118079086473299,11
Braxton Jones,OT,CHI,0.0,0.0118079086473299,11
Kelvin Beachum,OT,ARI,0.0,0.0118079086473299,11
Tyler Steen,OT,PHI,0.0,0.0118079086473299,11
Keisean Nixon,DB,GB,0.012941176470588237,0.011592990967412469,51
Rodney Thomas,SAF,IND,0.01363636363636364,0.011364047369099664,26
Eli Apple,CB,SF,0.0,0.011174287679664024,12
Jerry Jacobs,CB,DET,0.0,0.011174287679664024,12
Art Green,CB,NYG,0.0,0.011174287679664024,12
Tre Flowers,CB,IND,0.0,0.011174287679664024,12
Ethan Bonner,CB,MIA,0.0,0.011174287679664024,12
Penei Sewell,OT,DET,0.0,0.011151913722478238,12
Broderick Jones,OT,PIT,0.0,0.011151913722478238,12
Rashawn Slater,OT,LAC,0.0,0.011151913722478238,12
Alaric Jackson,OT,LA,0.0,0.011151913722478238,12
Dawand Jones,OT,CLE,0.0,0.011151913722478238,12
Tyler Guyton,OT,DAL,0.0,0.011151913722478238,12
Sean Rhyan,OT,GB,0.0,0.011151913722478238,12
Chase Lucas,CB,SF,0.0,0.010586167275471181,13
Ka'dar Hollman,CB,BAL,0.0,0.010586167275471181,13
Dee Williams,CB,NYG,0.0,0.010586167275471181,13
Robert Rochell,CB,CAR,0.0,0.010586167275471181,13
Ambry Thomas,CB,SF,0.0,0.010586167275471181,13
Trey Pipkins,OT,LAC,0.0,0.010564970894979384,13
Walker Little,OT,JAX,0.0,0.010564970894979384,13
Austin Jackson,OT,MIA,0.0,0.010564970894979384,13
Bernhard Raimann,OT,IND,0.0,0.010564970894979384,13
Brian O'Neill,OT,MIN,0.0,0.010564970894979384,13
Sam Cosmi,OT,WAS,0.0,0.010564970894979384,13
Morgan Moses,OT,NE,0.0,0.010564970894979384,13
Taylor Decker,OT,DET,0.0,0.010564970894979384,13
Anton Harrison,OT,JAX,0.0,0.010564970894979384,13
Kyu Blu Kelly,CB,LV,0.0,0.010056858911697622,14
C.J. Henderson,CB,ATL,0.0,0.010056858911697622,14
Julius Brents,CB,MIA,0.0,0.010056858911697622,14
Daryl Worley,CB,TEN,0.0,0.010056858911697622,14
Denzel Burke,CB,ARI,0.0,0.010056858911697622,14
Nehemiah Pritchett,CB,SEA,0.0,0.010056858911697622,14
Darrell Luter Jr.,CB,SF,0.0,0.010056858911697622,14
Braden Smith,OT,IND,0.0,0.010036722350230414,14
Charles Cross,OT,SEA,0.0,0.010036722350230414,14
Taliese Fuaga,OT,NO,0.0,0.010036722350230414,14
Eli Ricks,CB,PHI,0.0,0.009577960868283449,15
Jaire Alexander,CB,BAL,0.0,0.009577960868283449,15
Alex Austin,CB,NE,0.0,0.009577960868283449,15
Tre Herndon,CB,JAX,0.0,0.009577960868283449,15
Jalen Davis,CB,CIN,0.0,0.009577960868283449,15
Nazeeh Johnson,CB,KC,0.0,0.009577960868283449,15
D'Angelo Ross,CB,CLE,0.0,0.009577960868283449,15
Kris Abrams-Draine,CB,DEN,0.0,0.009577960868283449,15
Cam Robinson,OT,CLE,0.0,0.009558783190695632,15
Trent Williams,OT,SF,0.0,0.009558783190695632,15
Elijah Wilkinson,OT,ATL,0.0,0.009558783190695632,15
Xavien Howard,CB,IND,0.0,0.009142599010634201,16
Rico Payton,CB,NYG,0.0,0.009142599010634201,16
Patrick Peterson,CB,PIT,0.0,0.009142599010634201,16
Jahdae Barron,CB,DEN,0.0,0.009142599010634201,16
Quincy Riley,CB,NO,0.0,0.009142599010634201,16
Upton Stout,CB,SF,0.0,0.009142599010634201,16
Jacob Parrish,CB,TB,0.0,0.009142599010634201,16
Beanie Bishop Jr.,CB,PIT,0.0,0.009142599010634201,16
Nohl Williams,CB,KC,0.0,0.009142599010634201,16
James Bradberry,CB,PHI,0.0,0.009142599010634201,16
Jordan Mailata,OT,PHI,0.0,0.009124293045664013,16
Rasheed Walker,OT,GB,0.0,0.009124293045664013,16
Mike McGlinchey,OT,DEN,0.0,0.009124293045664013,16
Christian Darrisaw,OT,MIN,0.0,0.009124293045664013,16
Lane Johnson,OT,PHI,0.0,0.009124293045664013,16
Deane Leonard,CB,LAC,0.0,0.00874509470582402,17
Steven Nelson,CB,HOU,0.0,0.00874509470582402,17
Ugo Amadi,CB,NO,0.0,0.00874509470582402,17
Kindle Vildor,CB,TB,0.0,0.00874509470582402,17
Terence Steele,OT,DAL,0.0,0.008727584652374273,17
Paris Johnson Jr.,OT,ARI,0.0,0.008727584652374273,17
Blake Brandel,OT,MIN,0.0,0.008727584652374273,17
Josh Wallace,CB,LA,0.0,0.008380715759748018,18
D.J. Ivey,CB,CIN,0.0,0.008380715759748018,18
Orlando Brown,OT,CIN,0.0,0.008363935291858679,18
Patrick Mekari,OT,JAX,0.0,0.008363935291858679,18
Jake Matthews,OT,ATL,0.0,0.008363935291858679,18
Luke Goedeke,OT,TB,0.0,0.008363935291858679,18
Dane Jackson,CB,BUF,0.0,0.008045487129358098,19
Christian Roland-Wallace,CB,KC,0.0,0.008045487129358098,19
Israel Mukuamu,CB,CAR,0.0,0.008045487129358098,19
T.J. Tampa,CB,BAL,0.0,0.008045487129358098,19
Terell Smith,CB,CHI,0.0,0.008045487129358098,19
Myles Harden,CB,CLE,0.0,0.008045487129358098,19
Trevor Penning,OT,LAC,0.0,0.008029377880184332,19
Isaiah Pola-Mao,SAF,LV,0.008823529411764707,0.007849371296101294,39
Kaiir Elam,CB,DAL,0.0,0.007736045316690479,20
Decamerion Richardson,CB,LV,0.0,0.007736045316690479,20
Jalyn Armour-Davis,CB,TEN,0.0,0.007736045316690479,20
Dillon Radunz,OT,NO,0.0,0.007720555654023397,20
Laremy Tunsil,OT,WAS,0.0,0.007720555654023397,20
Thomas Morstead,P,SF,0.008470588235294117,0.007667292616833057,48
Casey Rogers,DT,NYG,0.0,0.007645502645502645,1
Austin Faoliu,DT,SEA,0.0,0.007645502645502645,1
McTelvin Agim,DT,IND,0.0,0.007645502645502645,1
Ricky Barber,DT,WAS,0.0,0.007645502645502645,1
Haggai Ndubuisi,DT,HOU,0.0,0.007645502645502645,1
Deadrin Senat,DT,TB,0.0,0.007645502645502645,1
Marquise Copeland,DT,LA,0.0,0.007645502645502645,1
Vernon Broughton,DT,NO,0.0,0.007645502645502645,1
Arthur Maulet,CB,DET,0.0,0.007449525119776016,21
Ja'Marcus Ingram,CB,BUF,0.0,0.007449525119776016,21
Derion Kendrick,CB,LA,0.0,0.007449525119776016,21
Brandon Codrington,CB,BUF,0.0,0.007449525119776016,21
Ronnie Stanley,OT,BAL,0.0,0.007434609148318825,21
Spencer Brown,OT,BUF,0.0,0.007434609148318825,21
Tre Avery,CB,CLE,0.0,0.007183470651212586,22
Clark Phillips III,CB,ATL,0.0,0.007183470651212586,22
Cameron Sutton,CB,PIT,0.0,0.007183470651212586,22
Trevon Diggs,CB,DAL,0.0,0.007183470651212586,22
Nahshon Wright,CB,CHI,0.0,0.007183470651212586,22
Troy Hill,CB,CAR,0.0,0.007183470651212586,22
Jeff Okudah,CB,MIN,0.0,0.007183470651212586,22
Dion Dawkins,OT,BUF,0.0,0.007169087393021725,22
Ikem Ekwonu,OT,CAR,0.0,0.007169087393021725,22
Darnell Wright,OT,CHI,0.0,0.007169087393021725,22
Garett Bolles,OT,DEN,0.0,0.007169087393021725,22
Elijah Klein,G,TB,0.0,0.007020479520479519,1
Michael Jurgens,G,MIN,0.0,0.007020479520479519,1
Gabe Jackson,G,CAR,0.0,0.007020479520479519,1
Zack Martin,G,DAL,0.0,0.007020479520479519,1
Bryce Cabeldue,G,SEA,0.0,0.007020479520479519,1
Kendrick Green,G,HOU,0.0,0.007020479520479519,1
Xavier Truss,G,NO,0.0,0.007020479520479519,1
Ja'Tyre Carter,G,CHI,0.0,0.007020479520479519,1
McClendon Curtis,G,SEA,0.0,0.007020479520479519,1
Jackson Carman,G,MIA,0.0,0.007020479520479519,1
Miles Frazier,G,DET,0.0,0.007020479520479519,1
Darian Kinnard,G,GB,0.0,0.007020479520479519,1
Nash Jensen,G,CAR,0.0,0.007020479520479519,1
Sua Opeta,G,PHI,0.0,0.007020479520479519,1
Royce Newman,G,GB,0.0,0.007020479520479519,1
Dan Feeney,G,CHI,0.0,0.007020479520479519,1
Michael Niese,G,DET,0.0,0.007020479520479519,1
Colby Sorsdal,G,DET,0.0,0.007020479520479519,1
Andrew Rupcich,G,TEN,0.0,0.007020479520479519,1
Xavier Newman-Johnson,G,NYJ,0.0,0.007020479520479519,1
C.J. Hanson,G,KC,0.0,0.007020479520479519,1
Kyle Hinton,G,ATL,0.0,0.007020479520479519,1
Justin McCray,G,CAR,0.0,0.007020479520479519,1
Ronald Darby,CB,JAX,0.0,0.006935764766688015,23
Josh Newton,CB,CIN,0.0,0.006935764766688015,23
Samuel Womack,CB,NYJ,0.0,0.006704572607798415,24
Terrion Arnold,CB,DET,0.0,0.006704572607798415,24
Perrion Winfrey,DT,DAL,0.0,0.006689814814814814,2
Rylie Mills,DT,SEA,0.0,0.006689814814814814,2
Ross Blacklock,DT,TEN,0.0,0.006689814814814814,2
Jack Heflin,DT,LA,0.0,0.006689814814814814,2
Tanzel Smart,DT,NYJ,0.0,0.006689814814814814,2
Travis Bell,DT,ATL,0.0,0.006689814814814814,2
Tyler Lancaster,DT,DEN,0.0,0.006689814814814814,2
Payton Page,DT,NYJ,0.0,0.006689814814814814,2
Omarr Norman-Lott,DT,KC,0.0,0.006689814814814814,2
Shemar Turner,DT,CHI,0.0,0.006689814814814814,2
Siaki Ika,DT,CLE,0.0,0.006689814814814814,2
Eric Banks,DT,ARI,0.0,0.006689814814814814,2
James Pierre,CB,PIT,0.0,0.006488296072062982,25
Fabian Moreau,CB,MIN,0.0,0.006488296072062982,25
Shaquill Griffin,CB,SEA,0.0,0.006488296072062982,25
Chau Smith-Wade,CB,CAR,0.0,0.006488296072062982,25
Jawaan Taylor,OT,KC,0.0,0.006475304742084138,25
Asante Samuel Jr.,CB,PIT,0.0,0.006285536819811014,26
Marco Wilson,CB,CIN,0.0,0.006285536819811014,26
Tre Brown,CB,LA,0.0,0.006285536819811014,26
Antonio Hamilton,CB,WAS,0.0,0.006285536819811014,26
Max Melton,CB,ARI,0.0,0.006285536819811014,26
Darnay Holmes,CB,LV,0.0,0.006285536819811014,26
Michael Davis,CB,NO,0.0,0.006285536819811014,26
Kendall Fuller,CB,MIA,0.0,0.006285536819811014,26
Danny Pinter,G,IND,0.0,0.00614291958041958,2
Joe Huber,G,MIN,0.0,0.00614291958041958,2
Ben Cleveland,G,BAL,0.0,0.00614291958041958,2
Wes Schweitzer,G,NYJ,0.0,0.00614291958041958,2
Carter O'Donnell,G,ARI,0.0,0.00614291958041958,2
Christian Haynes,G,SEA,0.0,0.00614291958041958,2
Matt Feiler,G,TB,0.0,0.00614291958041958,2
Kayode Awosika,G,DET,0.0,0.00614291958041958,2
Marcus Mbow,G,NYG,0.0,0.00614291958041958,2
Blake Hance,G,TEN,0.0,0.00614291958041958,2
Corey Levin,G,TEN,0.0,0.00614291958041958,2
Tremayne Anchrum,G,LA,0.0,0.00614291958041958,2
Nate Davis,G,CHI,0.0,0.00614291958041958,2
Zak Zinter,G,CLE,0.0,0.00614291958041958,2
Caedan Wallace,G,NE,0.0,0.00614291958041958,2
Jon Gaines II,G,ARI,0.0,0.00614291958041958,2
Marshon Lattimore,CB,WAS,0.0,0.0060950660070894684,27
Starling Thomas V,CB,ARI,0.0,0.0060950660070894684,27
C.J. Goodwin,CB,DAL,0.0,0.0060950660070894684,27
Akayleb Evans,CB,CAR,0.0,0.0060950660070894684,27
Jalen Mills,CB,DET,0.0,0.0060950660070894684,27
Ezekiel Turner,LB,DET,0.008,0.006032420138113148,17
Chris Smith,DT,DET,0.0,0.005946502057613168,3
Jay Toia,DT,DAL,0.0,0.005946502057613168,3
Eli Ankou,DT,BUF,0.0,0.005946502057613168,3
Howard Cross III,DT,CIN,0.0,0.005946502057613168,3
Hassan Ridgeway,DT,HOU,0.0,0.005946502057613168,3
Timmy Horne,DT,ATL,0.0,0.005946502057613168,3
Christopher Hinton,DT,LAC,0.0,0.005946502057613168,3
Zion Logue,DT,BUF,0.0,0.005946502057613168,3
Brodric Martin,DT,DET,0.0,0.005946502057613168,3
Ty Robinson,DT,PHI,0.0,0.005946502057613168,3
L'Jarius Sneed,CB,TEN,0.0,0.005915799359822131,28
Rock Ya-Sin,CB,DET,0.0,0.005915799359822131,28
Isaiah Rodgers,CB,MIN,0.0,0.005915799359822131,28
Noah Igbinoghene,CB,WAS,0.0,0.005915799359822131,28
Kei'Trel Clark,CB,ARI,0.0,0.005915799359822131,28
Cam Hart,CB,LAC,0.0,0.005915799359822131,28
Sean Murphy-Bunting,CB,ARI,0.0,0.0057467765209700695,29
Kool-Aid McKinstry,CB,NO,0.0,0.0057467765209700695,29
Tarheeb Still,CB,LAC,0.0,0.0057467765209700695,29
Jake Brendel,C,SF,0.008571428571428572,0.005656779661016949,12
Logan Cooke,P,JAX,0.00611764705882353,0.005595141409929357,50
Kamari Lassiter,CB,HOU,0.0,0.005587143839832012,30
Jarrian Jones,CB,JAX,0.0,0.005587143839832012,30
Cooper DeJean,CB,PHI,0.0,0.005587143839832012,30
Renardo Green,CB,SF,0.0,0.005587143839832012,30
Tre'Davious White,CB,BUF,0.0,0.005587143839832012,30
Kristian Fulton,CB,KC,0.0,0.005587143839832012,30
Austin McNamara,P,NYJ,0.007058823529411764,0.005541111565863803,17
Tyre Phillips,G,NYG,0.0,0.00546037296037296,3
Dalton Tucker,G,IND,0.0,0.00546037296037296,3
James Daniels,G,PIT,0.0,0.00546037296037296,3
Jake Kubas,G,NYG,0.0,0.00546037296037296,3
Chris Paul,G,WAS,0.0,0.00546037296037296,3
Chris Glaser,G,NYJ,0.0,0.00546037296037296,3
Christian Mahogany,G,DET,0.0,0.00546037296037296,3
Cameron Erving,G,NO,0.0,0.00546037296037296,3
Jon Feliciano,G,SF,0.0,0.00546037296037296,3
Sidy Sow,G,NE,0.0,0.00546037296037296,3
Nick Leverett,G,NE,0.0,0.00546037296037296,3
Layden Robinson,G,NE,0.0,0.00546037296037296,3
Kenyon Green,G,HOU,0.0,0.00546037296037296,3
Phil Haynes,G,SEA,0.0,0.00546037296037296,3
Josh Blackwell,CB,CHI,0.0,0.0054361399522689854,31
Kyler Gordon,CB,CHI,0.0,0.0054361399522689854,31
Kader Kohou,CB,MIA,0.0,0.0054361399522689854,31
Aeneas Peebles,DT,BAL,0.0,0.0053518518518518516,4
Jayden Peevy,DT,CAR,0.0,0.0053518518518518516,4
Al Woods,DT,NYJ,0.0,0.0053518518518518516,4
Abdullah Anderson,DT,WAS,0.0,0.0053518518518518516,4
Logan Lee,DT,PIT,0.0,0.0053518518518518516,4
Carl Davis,DT,WAS,0.0,0.0053518518518518516,4
T.Y. McGill,DT,CLE,0.0,0.0053518518518518516,4
Cam Jackson,DT,CAR,0.0,0.0053518518518518516,4
T.J. Smith,DT,CAR,0.0,0.0053518518518518516,4
Stephon Gilmore,CB,MIN,0.0,0.0052930836377355905,32
Joshua Williams,CB,KC,0.0,0.0052930836377355905,32
Eric Stokes,CB,LV,0.0,0.0052930836377355905,32
Quinyon Mitchell,CB,PHI,0.0,0.0052930836377355905,32
Myles Bryant,CB,HOU,0.0,0.0052930836377355905,32
Nate Hobbs,CB,GB,0.0,0.0052930836377355905,32
Nate Wiggins,CB,BAL,0.0,0.0052930836377355905,32
Tremon Smith,CB,HOU,0.0,0.0052930836377355905,32
Dell Pettus,SAF,NE,0.0062499999999999995,0.005270829698818435,23
Michael Carter II,CB,NYJ,0.0,0.00515736354446032,33
Ahkello Witherspoon,CB,LA,0.0,0.00515736354446032,33
Martin Emerson,CB,CLE,0.0,0.00515736354446032,33
Nick McCloud,CB,CHI,0.0,0.00515736354446032,33
Emmanuel Forbes,CB,LA,0.0,0.00515736354446032,33
Christian Gonzalez,CB,NE,0.0,0.005028429455848811,34
Paulson Adebo,CB,NYG,0.0,0.005028429455848811,34
Mike Sainristil,CB,WAS,0.0,0.005028429455848811,34
Garrett Williams,CB,ARI,0.0,0.005028429455848811,34
Kelee Ringo,CB,PHI,0.0,0.005028429455848811,34
Justin Pugh,G,NYG,0.0,0.0049143356643356634,4
Cody Whitehair,G,LV,0.0,0.0049143356643356634,4
Max Garcia,G,NO,0.0,0.0049143356643356634,4
Austin Corbett,G,CAR,0.0,0.0049143356643356634,4
Mason McCormick,G,PIT,0.0,0.0049143356643356634,4
Brett Toth,G,PHI,0.0,0.0049143356643356634,4
Jonah Savaiinaea,G,MIA,0.0,0.0049143356643356634,4
Lester Cotton,G,MIA,0.0,0.0049143356643356634,4
Chidobe Awuzie,CB,BAL,0.0,0.00490578483497445,35
Darius Slay,CB,PIT,0.0,0.00490578483497445,35
Jaylen Watson,CB,KC,0.0,0.00490578483497445,35
Mike Hilton,CB,IND,0.0,0.00490578483497445,35
Nesta Jade Silvera,DT,LV,0.0,0.004865319865319864,5
Eric Gregory,DT,NE,0.0,0.004865319865319864,5
DeWayne Carter,DT,BUF,0.0,0.004865319865319864,5
Jaden Crumedy,DT,CAR,0.0,0.004865319865319864,5
Phil Hoskins,DT,ARI,0.0,0.004865319865319864,5
DaRon Bland,CB,DAL,0.0,0.004788980434141724,36
Jaycee Horn,CB,CAR,0.0,0.004788980434141724,36
Charvarius Ward,CB,IND,0.0,0.004788980434141724,36
Josh Jobe,CB,SEA,0.0,0.004788980434141724,36
Tommy Townsend,P,HOU,0.0051764705882352945,0.0047622029125415355,51
Ja'Sir Taylor,CB,LAC,0.0,0.004677608796138428,37
Cam Taylor-Britt,CB,CIN,0.0,0.004677608796138428,37
Coby Bryant,CB,SEA,0.0,0.004677608796138428,37
Jamel Dean,CB,TB,0.0,0.004677608796138428,37
Montaric Brown,CB,JAX,0.0,0.004571299505317101,38
